areacd,areanm,geography,indicator,period,observation,measure,unit,lci_95,uci_95,status,notes,notes
E09000022,Lambeth,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,26.2177,Percentage,%,,,,,
E09000022,Lambeth,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,27.18743,Percentage,%,,,,,
E09000022,Lambeth,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,15.62873,Percentage,%,,,,,
E09000022,Lambeth,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,26.77672,Percentage,%,,,,,
E09000022,Lambeth,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,29.64367,Percentage,%,,,,,
E09000022,Lambeth,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,19.10965,Percentage,%,,,,,
E09000023,Lewisham,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,27.38604,Percentage,%,,,,,
E09000023,Lewisham,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,27.98831,Percentage,%,,,,,
E09000023,Lewisham,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,15.39504,Percentage,%,,,,,
E09000023,Lewisham,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,30.43836,Percentage,%,,,,,
E09000023,Lewisham,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,18.285510000000002,Percentage,%,,,,,
E09000023,Lewisham,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,27.4242,Percentage,%,,,,,
E09000025,Newham,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,24.62589,Percentage,%,,,,,
E09000025,Newham,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,29.5561,Percentage,%,,,,,
E09000025,Newham,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,13.755939999999999,Percentage,%,,,,,
E09000025,Newham,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,24.25423,Percentage,%,,,,,
E09000025,Newham,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,18.26224,Percentage,%,,,,,
E09000025,Newham,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,25.6329,Percentage,%,,,,,
E09000028,Southwark,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,24.02502,Percentage,%,,,,,
E09000028,Southwark,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,24.922729999999998,Percentage,%,,,,,
E09000028,Southwark,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,14.08138,Percentage,%,,,,,
E09000028,Southwark,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,23.46575,Percentage,%,,,,,
E09000028,Southwark,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,26.397270000000002,Percentage,%,,,,,
E09000028,Southwark,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,17.380129999999998,Percentage,%,,,,,
E09000030,Tower Hamlets,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,26.25,Percentage,%,,,,,
E09000030,Tower Hamlets,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,23.00711,Percentage,%,,,,,
E09000030,Tower Hamlets,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,12.628060000000001,Percentage,%,,,,,
E09000030,Tower Hamlets,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,22.128120000000003,Percentage,%,,,,,
E09000030,Tower Hamlets,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,13.628020000000001,Percentage,%,,,,,
E09000030,Tower Hamlets,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,23.10714,Percentage,%,,,,,
E09000032,Wandsworth,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,27.792509999999996,Percentage,%,,,,,
E09000032,Wandsworth,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,15.794429999999998,Percentage,%,,,,,
E09000032,Wandsworth,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,31.49588,Percentage,%,,,,,
E09000032,Wandsworth,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,27.37345,Percentage,%,,,,,
E09000032,Wandsworth,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,20.5931,Percentage,%,,,,,
E09000032,Wandsworth,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,28.355959999999996,Percentage,%,,,,,
E09000033,Westminster,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,19.1457,Percentage,%,,,,,
E09000033,Westminster,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,29.7712,Percentage,%,,,,,
E09000033,Westminster,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,29.39058,Percentage,%,,,,,
E09000033,Westminster,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,13.75668,Percentage,%,,,,,
E09000033,Westminster,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,28.513890000000004,Percentage,%,,,,,
E09000033,Westminster,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,33.04432,Percentage,%,,,,,
E09000002,Barking and Dagenham,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,26.963540000000002,Percentage,%,,,,,
E09000002,Barking and Dagenham,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,20.17941,Percentage,%,,,,,
E09000002,Barking and Dagenham,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,29.09238,Percentage,%,,,,,
E09000002,Barking and Dagenham,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,17.71721,Percentage,%,,,,,
E09000002,Barking and Dagenham,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,27.840090000000004,Percentage,%,,,,,
E09000002,Barking and Dagenham,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,30.58635,Percentage,%,,,,,
E09000003,Barnet,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,30.587870000000002,Percentage,%,,,,,
E09000003,Barnet,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,25.728,Percentage,%,,,,,
E09000003,Barnet,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,16.48089,Percentage,%,,,,,
E09000003,Barnet,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,27.82971,Percentage,%,,,,,
E09000003,Barnet,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,24.31805,Percentage,%,,,,,
E09000003,Barnet,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,14.23589,Percentage,%,,,,,
E09000004,Bexley,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,24.692510000000002,Percentage,%,,,,,
E09000004,Bexley,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,37.20796,Percentage,%,,,,,
E09000004,Bexley,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,38.19697,Percentage,%,,,,,
E09000004,Bexley,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,22.63409,Percentage,%,,,,,
E09000004,Bexley,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,32.48881,Percentage,%,,,,,
E09000004,Bexley,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,35.3595,Percentage,%,,,,,
E09000005,Brent,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,25.51924,Percentage,%,,,,,
E09000005,Brent,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,18.07574,Percentage,%,,,,,
E09000005,Brent,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,30.00783,Percentage,%,,,,,
E09000005,Brent,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,14.34358,Percentage,%,,,,,
E09000005,Brent,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,26.13556,Percentage,%,,,,,
E09000005,Brent,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,26.17587,Percentage,%,,,,,
E09000006,Bromley,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,38.6216,Percentage,%,,,,,
E09000006,Bromley,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,22.476329999999997,Percentage,%,,,,,
E09000006,Bromley,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,37.00237,Percentage,%,,,,,
E09000006,Bromley,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,23.66225,Percentage,%,,,,,
E09000006,Bromley,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,39.48523,Percentage,%,,,,,
E09000006,Bromley,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,35.11296,Percentage,%,,,,,
E09000008,Croydon,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,29.44244,Percentage,%,,,,,
E09000008,Croydon,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,19.526870000000002,Percentage,%,,,,,
E09000008,Croydon,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,31.11598,Percentage,%,,,,,
E09000008,Croydon,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,17.76855,Percentage,%,,,,,
E09000008,Croydon,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,30.455140000000004,Percentage,%,,,,,
E09000008,Croydon,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,33.320170000000005,Percentage,%,,,,,
E09000009,Ealing,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,26.473229999999997,Percentage,%,,,,,
E09000009,Ealing,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,26.668020000000002,Percentage,%,,,,,
E09000009,Ealing,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,15.676260000000001,Percentage,%,,,,,
E09000009,Ealing,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,24.824289999999998,Percentage,%,,,,,
E09000009,Ealing,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,28.324820000000003,Percentage,%,,,,,
E09000009,Ealing,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,18.01995,Percentage,%,,,,,
E09000010,Enfield,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,29.426109999999998,Percentage,%,,,,,
E09000010,Enfield,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,21.38736,Percentage,%,,,,,
E09000010,Enfield,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,31.0221,Percentage,%,,,,,
E09000010,Enfield,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,26.78035,Percentage,%,,,,,
E09000010,Enfield,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,18.24726,Percentage,%,,,,,
E09000010,Enfield,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,27.83486,Percentage,%,,,,,
E09000011,Greenwich,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,27.266,Percentage,%,,,,,
E09000011,Greenwich,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,16.78142,Percentage,%,,,,,
E09000011,Greenwich,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,30.20235,Percentage,%,,,,,
E09000011,Greenwich,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,17.5407,Percentage,%,,,,,
E09000011,Greenwich,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,28.34985,Percentage,%,,,,,
E09000011,Greenwich,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,28.993129999999997,Percentage,%,,,,,
E09000015,Harrow,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,28.76395,Percentage,%,,,,,
E09000015,Harrow,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,35.16278,Percentage,%,,,,,
E09000015,Harrow,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,29.87149,Percentage,%,,,,,
E09000015,Harrow,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,19.95066,Percentage,%,,,,,
E09000015,Harrow,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,28.479870000000002,Percentage,%,,,,,
E09000015,Harrow,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,16.9457,Percentage,%,,,,,
E09000016,Havering,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,30.61178,Percentage,%,,,,,
E09000016,Havering,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,36.19443,Percentage,%,,,,,
E09000016,Havering,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,33.60733,Percentage,%,,,,,
E09000016,Havering,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,19.46574,Percentage,%,,,,,
E09000016,Havering,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,36.367979999999996,Percentage,%,,,,,
E09000016,Havering,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,22.12235,Percentage,%,,,,,
E09000017,Hillingdon,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,33.27937,Percentage,%,,,,,
E09000017,Hillingdon,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,22.36446,Percentage,%,,,,,
E09000017,Hillingdon,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,21.08611,Percentage,%,,,,,
E09000017,Hillingdon,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,36.81501,Percentage,%,,,,,
E09000017,Hillingdon,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,33.3646,Percentage,%,,,,,
E09000017,Hillingdon,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,32.77968,Percentage,%,,,,,
E09000018,Hounslow,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,28.997,Percentage,%,,,,,
E09000018,Hounslow,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,30.61485,Percentage,%,,,,,
E09000018,Hounslow,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,17.36869,Percentage,%,,,,,
E09000018,Hounslow,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,15.70975,Percentage,%,,,,,
E09000018,Hounslow,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,28.592,Percentage,%,,,,,
E09000018,Hounslow,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,32.00271,Percentage,%,,,,,
E09000021,Kingston upon Thames,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,33.27152,Percentage,%,,,,,
E09000021,Kingston upon Thames,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,34.624829999999996,Percentage,%,,,,,
E09000021,Kingston upon Thames,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,34.14432,Percentage,%,,,,,
E09000021,Kingston upon Thames,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,23.11034,Percentage,%,,,,,
E09000021,Kingston upon Thames,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,35.82962,Percentage,%,,,,,
E09000021,Kingston upon Thames,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,20.598489999999998,Percentage,%,,,,,
E09000024,Merton,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,16.754820000000002,Percentage,%,,,,,
E09000024,Merton,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,20.85454,Percentage,%,,,,,
E09000024,Merton,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,31.215590000000002,Percentage,%,,,,,
E09000024,Merton,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,30.94675,Percentage,%,,,,,
E09000024,Merton,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,25.76062,Percentage,%,,,,,
E09000024,Merton,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,27.9237,Percentage,%,,,,,
E09000026,Redbridge,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,17.43574,Percentage,%,,,,,
E09000026,Redbridge,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,26.17708,Percentage,%,,,,,
E09000026,Redbridge,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,32.14248,Percentage,%,,,,,
E09000026,Redbridge,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,26.73872,Percentage,%,,,,,
E09000026,Redbridge,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,16.02685,Percentage,%,,,,,
E09000026,Redbridge,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,27.633359999999996,Percentage,%,,,,,
E09000027,Richmond upon Thames,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,33.897890000000004,Percentage,%,,,,,
E09000027,Richmond upon Thames,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,37.335359999999994,Percentage,%,,,,,
E09000027,Richmond upon Thames,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,33.46056,Percentage,%,,,,,
E09000027,Richmond upon Thames,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,24.02219,Percentage,%,,,,,
E09000027,Richmond upon Thames,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,39.25456,Percentage,%,,,,,
E09000027,Richmond upon Thames,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,20.11283,Percentage,%,,,,,
E09000029,Sutton,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,32.08171,Percentage,%,,,,,
E09000029,Sutton,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,36.18098,Percentage,%,,,,,
E09000029,Sutton,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,21.58813,Percentage,%,,,,,
E09000029,Sutton,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,33.71842,Percentage,%,,,,,
E09000029,Sutton,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,25.32292,Percentage,%,,,,,
E09000029,Sutton,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,38.477140000000006,Percentage,%,,,,,
E09000031,Waltham Forest,Local Authority District,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,29.009859999999996,Percentage,%,,,,,
E09000031,Waltham Forest,Local Authority District,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,22.69281,Percentage,%,,,,,
E09000031,Waltham Forest,Local Authority District,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,28.31883,Percentage,%,,,,,
E09000031,Waltham Forest,Local Authority District,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,30.623309999999996,Percentage,%,,,,,
E09000031,Waltham Forest,Local Authority District,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,16.25677,Percentage,%,,,,,
E09000031,Waltham Forest,Local Authority District,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,28.141070000000003,Percentage,%,,,,,
E12000008,South East,Region,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,23.569129999999998,Percentage,%,,,,,
E12000008,South East,Region,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,37.65811,Percentage,%,,,,,
E12000008,South East,Region,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,25.43593,Percentage,%,,,,,
E12000008,South East,Region,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,39.46626,Percentage,%,,,,,
E12000008,South East,Region,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,39.73823,Percentage,%,,,,,
E12000008,South East,Region,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,35.29523,Percentage,%,,,,,
E06000036,Bracknell Forest,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,35.43568,Percentage,%,,,,,
E06000036,Bracknell Forest,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,18.85106,Percentage,%,,,,,
E06000036,Bracknell Forest,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,37.27197,Percentage,%,,,,,
E06000036,Bracknell Forest,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,37.77871,Percentage,%,,,,,
E06000036,Bracknell Forest,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,33.857620000000004,Percentage,%,,,,,
E06000036,Bracknell Forest,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,19.90682,Percentage,%,,,,,
E06000043,Brighton and Hove,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,39.620309999999996,Percentage,%,,,,,
E06000043,Brighton and Hove,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,38.29053,Percentage,%,,,,,
E06000043,Brighton and Hove,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,24.401510000000002,Percentage,%,,,,,
E06000043,Brighton and Hove,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,40.7556,Percentage,%,,,,,
E06000043,Brighton and Hove,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,40.58185,Percentage,%,,,,,
E06000043,Brighton and Hove,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,23.95595,Percentage,%,,,,,
E06000060,Buckinghamshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,25.58405,Percentage,%,,,,,
E06000060,Buckinghamshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,36.140879999999996,Percentage,%,,,,,
E06000060,Buckinghamshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,39.31531,Percentage,%,,,,,
E06000060,Buckinghamshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,41.918009999999995,Percentage,%,,,,,
E06000060,Buckinghamshire,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,41.212070000000004,Percentage,%,,,,,
E06000046,Isle of Wight,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,35.93828,Percentage,%,,,,,
E06000046,Isle of Wight,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,39.585370000000005,Percentage,%,,,,,
E06000046,Isle of Wight,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,24.58611,Percentage,%,,,,,
E06000046,Isle of Wight,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,36.15651,Percentage,%,,,,,
E06000046,Isle of Wight,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,21.95059,Percentage,%,,,,,
E06000046,Isle of Wight,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,36.40976,Percentage,%,,,,,
E06000035,Medway,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,33.72813,Percentage,%,,,,,
E06000035,Medway,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,21.23592,Percentage,%,,,,,
E06000035,Medway,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,38.80865,Percentage,%,,,,,
E06000035,Medway,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,39.50476,Percentage,%,,,,,
E06000035,Medway,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,25.24825,Percentage,%,,,,,
E06000035,Medway,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,36.37572,Percentage,%,,,,,
E06000042,Milton Keynes,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,31.890559999999997,Percentage,%,,,,,
E06000042,Milton Keynes,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,34.30775,Percentage,%,,,,,
E06000042,Milton Keynes,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,20.56038,Percentage,%,,,,,
E06000042,Milton Keynes,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,20.456529999999997,Percentage,%,,,,,
E06000042,Milton Keynes,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,35.085409999999996,Percentage,%,,,,,
E06000042,Milton Keynes,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,30.869390000000003,Percentage,%,,,,,
E06000044,Portsmouth,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2022-08-01/P1Y,35.46918,Percentage,%,,,,,
E06000044,Portsmouth,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,32.385290000000005,Percentage,%,,,,,
E06000044,Portsmouth,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,23.60616,Percentage,%,,,,,
E06000044,Portsmouth,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,36.51312,Percentage,%,,,,,
E06000044,Portsmouth,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2023-08-01/P1Y,33.557190000000006,Percentage,%,,,,,
E06000044,Portsmouth,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2018-08-01/P1Y,23.45485,Percentage,%,,,,,
E06000038,Reading,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2021-08-01/P1Y,39.728559999999995,Percentage,%,,,,,
E06000038,Reading,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2020-08-01/P1Y,24.21858,Percentage,%,,,,,
E06000038,Reading,County or Unitary Authority,Persistent absences for pupils eligible for free school meals,2024-08-01/P1Y,35.18378,Percentage,%,,,,,
